100,200,300,400,500,600,700,800,880,,100,200,300,400,500,600,700,800,880
4.66E-05,0.0001043,0.0001647,0.0002322,0.0004268,0.000369,0.0004388,0.0007339,0.0005499,,4.56E-05,1.00E-04,1.62E-04,0.000224872,2.91E-04,0.000360193,4.30E-04,0.00050248,5.60E-04
4.45E-05,9.88E-05,0.0001595,0.0002211,0.0002865,0.0003541,0.0004229,0.0004961,0.0005504,,,,,,,,,,
4.49E-05,9.93E-05,0.00016,0.0002219,0.0002857,0.0003541,0.0004229,0.000494,0.0005508,,,,,,,,,,
4.49E-05,9.92E-05,0.0001604,0.000222,0.0002853,0.0003558,0.0004238,0.0004927,0.000653,,,,,,,,,,
4.49E-05,9.96E-05,0.0001616,0.000222,0.0002857,0.0003682,0.0004657,0.0004944,0.0005525,,,,,,,,,,
4.49E-05,0.0001,0.0001604,0.0002228,0.0002857,0.000355,0.0004255,0.0004918,0.0005499,,,,,,,,,,
5.34E-05,9.96E-05,0.0001604,0.0002215,0.0002856,0.0003541,0.0004246,0.0004931,0.0005504,,,,,,,,,,
4.49E-05,9.88E-05,0.00016,0.0002211,0.0002849,0.0003806,0.0004246,0.0004944,0.0005512,,,,,,,,,,
4.53E-05,9.97E-05,0.0001595,0.0002664,0.0003216,0.0003545,0.0004221,0.0004927,0.0005517,,,,,,,,,,
4.66E-05,9.97E-05,0.0001595,0.000222,0.0002861,0.0003528,0.0004225,0.000493,0.0005512,,,,,,,,,,
4.49E-05,9.96E-05,0.0001599,0.0002254,0.000301,0.0003558,0.0004251,0.0005457,0.0005509,,,,,,,,,,
4.45E-05,9.92E-05,0.0001599,0.0002223,0.0002869,0.0003558,0.0004229,0.0004978,0.0005509,,,,,,,,,,
4.57E-05,0.0001005,0.0001591,0.0002229,0.0002848,0.000355,0.0004251,0.0004926,0.0005504,,,,,,,,,,
4.49E-05,9.93E-05,0.0001604,0.0002224,0.0002852,0.0003545,0.0004234,0.0004931,0.0005526,,,,,,,,,,
4.54E-05,0.0001014,0.0001604,0.0002233,0.0004307,0.0005067,0.0005902,0.0006949,0.0007835,,,,,,,,,,
4.75E-05,0.0001117,0.0001595,0.0002228,0.0002878,0.0003571,0.000423,0.000494,0.0006137,,,,,,,,,,
4.49E-05,9.93E-05,0.0001586,0.0002223,0.0002844,0.0003545,0.0004233,0.0004918,0.0005538,,,,,,,,,,
4.57E-05,9.88E-05,0.0001595,0.0002219,0.0002857,0.0003554,0.0004264,0.0004935,0.0005508,,,,,,,,,,
4.58E-05,9.92E-05,0.00016,0.0002215,0.0002844,0.0003532,0.0004251,0.0004961,0.0005517,,,,,,,,,,
4.45E-05,9.83E-05,0.0001603,0.0002224,0.0002852,0.0003541,0.0004234,0.0004931,0.0005516,,,,,,,,,,
4.45E-05,9.83E-05,0.0001916,0.0002211,0.0002852,0.0003567,0.0004221,0.0004922,0.0005517,,,,,,,,,,
4.45E-05,9.92E-05,0.0001587,0.0002216,0.0002865,0.0003554,0.0004225,0.000494,0.0005526,,,,,,,,,,
