100,200,300,400,500,600,700,800,880,,100,200,300,400,500,600,700,800,880
0.0006671,0.0004632,0.0005637,0.0004285,0.0004892,0.0010683,0.0007531,0.0007454,0.0014387,,0.000166252,0.000250448,0.000318757,0.000393708,0.000474762,0.000555482,0.000634178,0.000717569,0.000779024
0.0001959,0.0002476,0.000316,0.0004669,0.0004747,0.0005568,0.0006231,0.000697,0.0007621,,,,,,,,,,
0.000355,0.0003392,0.0003212,0.0003986,0.0004683,0.0005483,0.0006231,0.0006966,0.0007659,,,,,,,,,,
0.0001633,0.0002377,0.0003121,0.0003883,0.0004648,0.0006014,0.0006367,0.0007009,0.0007744,,,,,,,,,,
0.0001604,0.0002369,0.0003113,0.0003879,0.0004632,0.000692,0.0006342,0.0007001,0.000762,,,,,,,,,,
0.0001608,0.0002361,0.0003122,0.000387,0.0004833,0.0005486,0.0006287,0.0007403,0.0007638,,,,,,,,,,
0.0001596,0.0002532,0.0003139,0.0003878,0.0004644,0.0005461,0.0006201,0.0007347,0.0007697,,,,,,,,,,
0.0001612,0.0002382,0.0003113,0.0003879,0.0004653,0.0005529,0.0006269,0.0007056,0.000759,,,,,,,,,,
0.0002005,0.0002553,0.0003139,0.0003883,0.0005632,0.0005547,0.0006218,0.0006962,0.0007617,,,,,,,,,,
0.0001578,0.0002544,0.0003151,0.0003883,0.0005033,0.0005504,0.0006214,0.0007129,0.0007625,,,,,,,,,,
0.0001595,0.0002373,0.0003113,0.000387,0.0004649,0.0005534,0.0006269,0.0006966,0.0007612,,,,,,,,,,
0.0001595,0.0002361,0.000313,0.000387,0.0004815,0.0005487,0.0006313,0.0007437,0.000766,,,,,,,,,,
0.0001599,0.0002531,0.0003139,0.0003883,0.0004657,0.0005448,0.0006196,0.0007711,0.0007676,,,,,,,,,,
0.0001702,0.0002382,0.0003117,0.0003875,0.000464,0.0006265,0.0006663,0.0007402,0.0007647,,,,,,,,,,
0.0001633,0.0002386,0.0003357,0.0003879,0.0004849,0.00055,0.0006205,0.000689,0.0008318,,,,,,,,,,
0.0001937,0.0002412,0.0003117,0.0003883,0.0004645,0.0005461,0.0006307,0.0007116,0.0007599,,,,,,,,,,
0.000154,0.0002361,0.0003113,0.0003875,0.0004657,0.0005449,0.0006351,0.0007031,0.0007591,,,,,,,,,,
0.0001591,0.0002365,0.0003109,0.0003896,0.0004906,0.0005495,0.0006227,0.0006864,0.0007655,,,,,,,,,,
0.0001787,0.0002463,0.0003122,0.0003879,0.0004649,0.0005444,0.0006184,0.0007001,0.000762,,,,,,,,,,
0.0001522,0.0002352,0.0003165,0.0003883,0.0004648,0.0005453,0.0007394,0.0007539,0.0007766,,,,,,,,,,
0.0001659,0.0002399,0.0003139,0.0003802,0.0004699,0.0005393,0.0006133,0.0006872,0.0007509,,,,,,,,,,
0.0001646,0.0002562,0.0003152,0.0003883,0.0004661,0.0005462,0.0006201,0.0007121,0.0008159,,,,,,,,,,
0.0001578,0.0002391,0.0003122,0.0003887,0.0004645,0.0005495,0.0006243,0.000697,0.000759,,,,,,,,,,
0.0001591,0.0002374,0.0003122,0.0003883,0.0004781,0.0005402,0.0006119,0.0006864,0.0007527,,,,,,,,,,
0.0001616,0.0002523,0.0003139,0.0004692,0.000479,0.0005466,0.0006209,0.0007137,0.0007633,,,,,,,,,,
0.0001536,0.0002369,0.0003117,0.0003879,0.0004636,0.0005474,0.0006436,0.0007082,0.0007591,,,,,,,,,,
0.0001595,0.000237,0.0003032,0.0003776,0.0004645,0.0005388,0.0006269,0.0006876,0.0007638,,,,,,,,,,
0.0001626,0.0002536,0.0003126,0.0003879,0.0004649,0.0005449,0.0006193,0.0007112,0.0007629,,,,,,,,,,
0.0001531,0.0002365,0.0003109,0.0003874,0.0004662,0.0005585,0.0006257,0.0006966,0.0007685,,,,,,,,,,
0.0001617,0.0002374,0.0003097,0.0003875,0.0004777,0.0005397,0.0006116,0.0006873,0.0007509,,,,,,,,,,
0.0001621,0.000254,0.0003135,0.0003883,0.0004649,0.0005452,0.0006205,0.0007129,0.0007754,,,,,,,,,,
