100,200,300,400,500,600,700,800,880,,100,200,300,400,500,600,700,800,880
5.69E-05,0.0001288,0.0001617,0.0001989,0.0004204,0.0005008,0.0003977,0.0006253,0.0004948,,3.57E-05,8.32E-05,1.36E-04,0.000195679,2.54E-04,0.000318113,3.83E-04,0.000453025,5.04E-04
3.51E-05,8.17E-05,0.0001339,0.0002028,0.0002502,0.0003135,0.0003784,0.0004452,0.0006646,,,,,,,,,,
3.68E-05,8.13E-05,0.0001343,0.000192,0.0002507,0.0003156,0.000378,0.0004448,0.0004931,,,,,,,,,,
3.46E-05,8.12E-05,0.0001338,0.0001928,0.0002626,0.0003246,0.0003776,0.0004409,0.0004922,,,,,,,,,,
3.55E-05,8.21E-05,0.0001342,0.0001937,0.000251,0.000316,0.0003772,0.0004461,0.000496,,,,,,,,,,
3.51E-05,8.21E-05,0.0001343,0.0001933,0.0002502,0.0003147,0.0003776,0.0004448,0.0004939,,,,,,,,,,
3.55E-05,8.21E-05,0.0001339,0.0001929,0.000251,0.0003135,0.0003772,0.0004819,0.0004973,,,,,,,,,,
3.50E-05,8.17E-05,0.0001338,0.0001937,0.0002527,0.0003135,0.0003776,0.0004448,0.0004939,,,,,,,,,,
4.70E-05,8.17E-05,0.0001343,0.0001929,0.0002596,0.0003135,0.0003764,0.0004422,0.0004927,,,,,,,,,,
3.46E-05,8.12E-05,0.0001339,0.0001937,0.0002485,0.0003148,0.0003767,0.0004461,0.0004957,,,,,,,,,,
3.50E-05,8.17E-05,0.0001339,0.0001929,0.0002998,0.000313,0.000378,0.0004443,0.0004926,,,,,,,,,,
3.50E-05,8.13E-05,0.0001334,0.0001929,0.0002501,0.0003147,0.000378,0.0004452,0.0004922,,,,,,,,,,
3.51E-05,8.16E-05,0.0001339,0.0001929,0.0002515,0.0003174,0.0003806,0.0004448,0.0004956,,,,,,,,,,
3.50E-05,8.16E-05,0.0001356,0.000195,0.0002733,0.0003139,0.0003956,0.0004447,0.0004922,,,,,,,,,,
3.50E-05,8.16E-05,0.0001347,0.0001937,0.0002506,0.0003135,0.0003776,0.0004439,0.0004918,,,,,,,,,,
3.51E-05,8.21E-05,0.0001338,0.0001933,0.0002506,0.0003131,0.0003746,0.0004435,0.0004952,,,,,,,,,,
3.51E-05,8.12E-05,0.0001338,0.0001942,0.0002523,0.0003191,0.0003776,0.0004452,0.0005004,,,,,,,,,,
3.51E-05,8.17E-05,0.0001342,0.0002404,0.0002506,0.000313,0.0003772,0.0004439,0.0004956,,,,,,,,,,
3.50E-05,8.17E-05,0.0001352,0.0001942,0.0002506,0.000313,0.000375,0.0004439,0.0004969,,,,,,,,,,
3.50E-05,8.13E-05,0.0001338,0.0001928,0.0002507,0.0003139,0.000376,0.0004602,0.0004982,,,,,,,,,,
3.50E-05,8.08E-05,0.0001339,0.0001912,0.0002506,0.0003139,0.0003767,0.0004439,0.0005016,,,,,,,,,,
3.46E-05,8.13E-05,0.0001342,0.0001933,0.0002506,0.000313,0.0003751,0.0004414,0.0004935,,,,,,,,,,
3.50E-05,8.17E-05,0.0001343,0.0001929,0.0002506,0.0003135,0.0003776,0.0004469,0.0004927,,,,,,,,,,
3.47E-05,8.09E-05,0.0001338,0.0001929,0.0002502,0.0003126,0.0003768,0.0004418,0.0005004,,,,,,,,,,
3.50E-05,8.22E-05,0.0001347,0.0002258,0.0002506,0.0003143,0.0003772,0.0004469,0.0004969,,,,,,,,,,
3.47E-05,8.16E-05,0.0001334,0.0001929,0.0002506,0.0003117,0.000378,0.0004456,0.0004961,,,,,,,,,,
3.46E-05,8.17E-05,0.0001347,0.0001924,0.0002511,0.0003464,0.0003772,0.000449,0.0004965,,,,,,,,,,
